stop_id,stop_code,stop_name
4166,6865,QUEENS QUAY EAST AT RICHARDSON ST
4167,5604,1120 MARTIN GROVE RD @ HIGHWAY 409
4168,2981,OVERLEA BLVD AT EAST YORK TOWN CENTRE
4170,2426,120 EMMETT AVE AT ROADWAY TO WEST PARK HEALTHCARE CENTRE
4171,9063,YONGE ST AT WOODLAWN AVE WEST
4172,4433,25 LEPAGE CRT
4173,1485,RATHBURN RD AT IVYBRIDGE DR
4174,350,BELLAMY RD NORTH AT EASTPARK BLVD SOUTH SIDE
4176,6939,OPPOSITE 225 REXDALE BLVD
4179,8362,56 THORNCLIFFE PARK DR
4180,11362,OPPOSITE 88 CORPORATE DR
4181,9282,ANTIBES DR (SOUTH) AT CANDLE LITEWAY (EAST)
4182,8937,YONGE BLVD AT BROOKE AVE
4183,4660,TAPSCOTT RD AT MCLEVIN AVE
4184,1953,DON MILLS RD AT MCNICOLL AVE
4185,3202,WOODBINE AVE AT MORTIMER AVE
4187,7168,SHEPPARD AVE EAST AT BUCHAN CRT
4188,8021,PARKVIEW HILL CRES AT HACKBERRY ST
4189,5573,MARKHAM RD AT MCLEVIN AVE
4190,8649,WELLESWORTH DR AT ERINGATE DR
4191,6299,CHERRY ST AT VILLIERS ST
4192,13952,UNDERPASS GATE AT FENELON DR
4193,7961,MCRAE DR AT RUMSEY RD EAST SIDE
4194,1033,EGLINTON AVE EAST AT GILDER DR
4196,5910,OAKWOOD AVE AT JESMOND AVE
4197,1760,BROADVIEW AVE AT LANGLEY AVE-BRIDGEPOINT HEALTH CTR
4198,9084,YORK MILLS RD AT SCARSDALE RD
4199,1422,OCONNOR DR AT ST HUBERT AVE
4200,4993,DIXON RD AT MARTIN GROVE RD
4201,8095,99 SIGNET DR
4202,9086,YORK MILLS RD AT UPJOHN RD
4203,3924,JANE ST AT SPENVALLEY DR
4204,6641,PARLIAMENT ST AT OAK ST
4205,13309,ST CLAIR AVE WEST AT FLORENCE CRES
4206,7385,VAN HORNE AVE AT EDMONTON RD EAST SIDE
4207,673,BURNHAMTHORPE RD AT THE EAST MALL EAST SIDE
4208,14251,WARDEN AVE AT GLENBOURNE PARK DR
4209,13521,MCCOWAN RD AT BUR OAK AVE
4210,6555,MARLEE AVE AT VIEWMOUNT AVE
4211,4412,LAWRENCE AVE EAST AT BEECHGROVE DR WEST SIDE
4213,900,DANFORTH AVE AT LOGAN AVE
4214,3825,ISLINGTON AVE AT POPLAR HEIGHTS DR
4215,4762,AIRPORT RD AT MORNING STAR DR SOUTH SIDE
4216,230,BATHURST ST AT YORKVIEW DR
4217,1052,ELLESMERE RD AT SCARBOROUGH GOLF CLUB RD
4218,7418,VICTORIA PARK AVE AT PAGET RD SOUTH SIDE
4219,4067,3241 KENNEDY RD
4220,9201,CHESHAM DR AT HEATHROW DR
4221,5647,MARTIN GROVE RD AT SILVERSTONE DR
4222,6074,SHEPPARD AVE WEST AT KEELE ST
4223,5171,LAKE SHORE BLVD WEST AT FIFTH ST
4224,14159,MCCOWAN RD AT WILFRED MURISON AVE
4225,7420,VICTORIA PARK AVE AT PATRICK BLVD
4227,8761,WESTON RD AT REUBEN AVE
4228,8375,UNDERHILL DR AT BEVERIDGE DR NORTH SIDE
4229,523,BLOOR ST WEST AT OLD MILL TRAIL
4230,1373,NEILSON RD AT BERNER TRAIL
4231,9161,LESLIE ST AT ORIOLE GO STATION SOUTH SIDE
4232,4663,TAPSCOTT RD AT MELFORD DR (SOUTH) WEST SIDE
4234,2033,DUFFERIN ST AT COLLEGE ST NORTH SIDE
4235,4424,LAWRENCE AVE EAST AT MORNINGSIDE AVE
4238,5441,LESLIE ST AT FARMSTEAD RD
4239,13949,FENELON DR AT GRAYDON HALL DR
4240,11245,LITTLES RD AT GRAYSON CRES (NORTH) SOUTH SIDE
4241,12124,KIPLING AVE AT LAKE SHORE BLVD WEST
4242,2367,EGLINTON AVE WEST AT KANE AVE EAST SIDE
4244,3259,YORK MILLS RD AT GLENRIDGE AVE
4245,13428,ALBION RD AT STEINWAY BLVD
4246,5885,OAKDALE RD AT HUMBER RIVER REGIONAL HOSPITAL
4247,1792,COXWELL AVE AT HANSON ST SOUTH SIDE
4248,8614,WARDEN AVE AT UPTON RD
4249,5432,LESLIE ST AT COLDWATER RD
4251,2653,GELNORCHY RD AT SUNCREST DR NORTH SIDE
4253,13708,VANDERHOOF AVE AT THOMAS ELGIE DR
4254,4344,KIPLING AVE AT NORSEMAN ST
4255,8655,WESTHUMBER BLVD AT IXWORTH RD
4256,5825,MT PLEASANT RD AT LAWRENCE AVE EAST
4257,4896,COMMISSIONERS ST AT MUNITION ST EAST SIDE
4258,11523,ROYALCREST RD AT HIGHWAY 27 EAST SIDE
4259,6875,THE QUEENSWAY AT BURMA DR
4260,12164,LAKE SHORE BLVD WEST AT COLBORNE LODGE DR WEST SIDE
4261,12049,MCNICOLL AVE AT SHADY HOLLOW DR
4263,3793,ISLINGTON AVE AT FINCHLEY RD
4264,2627,FINCH AVE WEST AT RUMIKE RD
4265,13658,MARKHAM RD AT STATION ST (MARKHAM GO STATION)
4266,9401,EVANS AVE AT OURLAND AVE
4267,6233,ALBION RD AT WESTON RD WEST SIDE
4269,11955,ARROW RD AT SHEPPARD AVE WEST
4270,9155,KENNARD AVE AT WILLIAM R ALLEN RD
4271,8976,YONGE ST AT DREWRY AVE
4273,2679,GUILDWOOD PKWY AT GUILD INN WEST SIDE
4274,6432,HUNTINGWOOD DR AT BRIMLEY RD
4275,8669,THE WEST MALL AT BLOOR ST WEST NORTH SIDE
4276,4817,BRIMLEY RD AT CHARTLAND BLVD
4277,6230,ALBION RD AT SHENDALE DR EAST SIDE
4278,7732,ELMHURST DR AT ISLINGTON AVE
4279,7109,SENLAC RD AT BURNETT AVE
4280,7710,ELLESMERE RD AT BOROUGH APPROACH WEST
4281,6122,ST CLAIR AVE EAST AT OCONNOR DR
4282,1979,DON MILLS RD AT YORK MILLS RD
4284,6329,CRESCENT RD AT CLUNY DR
4285,5316,LAWRENCE AVE EAST AT SCARBOROUGH GOLF CLUB RD
4286,6097,SOUTHWOOD DR AT GLEN STEWART CRES SOUTH SIDE
4287,5596,951 MARTIN GROVE RD
4288,11376,VICTORIA PARK AVE AT DENTON AVE NORTH SIDE
4289,99,BATHURST ST AT BRIAR HILL AVE
4290,6948,OPPOSITE 230 REXDALE BLVD
4292,7368,ST PHILLIPS RD AT WESTON RD
4295,6062,SHEPPARD AVE WEST AT BUCKLAND RD
4296,748,CALEDONIA RD AT TYCOS DR SOUTH SIDE
4297,9682,GERRARD ST EAST AT OSBORNE AVE
4298,131,BATHURST ST AT EGLINTON AVE WEST
4299,5313,LAWRENCE AVE EAST AT RAILSIDE RD (WEST) EAST SIDE
4300,7680,ELLESMERE RD AT BIRKDALE RD
4302,2210,THE EAST MALL AT GORDON PARK DR SOUTH SIDE
4303,9617,FINCH AVE EAST AT DON MILLS RD WEST SIDE
4304,9749,HEATHROW DR AT JANE ST EAST SIDE
4305,1632,THE WEST MALL AT SHERWAY DR NORTH SIDE
4306,6578,MEADOWVALE RD AT DEAN PARK RD
4307,2261,EGLINTON AVE EAST AT DON AVON DR
4309,7989,MOORE AVE AT ORCHARD GREEN
4310,8581,WARDEN AVE AT LAWRENCE AVE EAST
4311,3306,BARKDENE HILL AT GRADWELL DR
4312,5036,EAST AVE AT FANFARE AVE
4313,11741,850 OCONNOR DR
4314,6179,WESTON RD AT KING ST
4315,12031,MCNICOLL AVE AT BRIMLEY RD
4316,2349,EGLINTON AVE WEST AT ENNERDALE RD
4318,429,BIRCHMOUNT RD AT LAWRENCE AVE EAST
4319,3159,VICTORIA PARK AVE AT TEMPO AVE
4320,8125,SPADINA RD AT KENDAL AVE
4321,6912,THE QUEENSWAY AT RONCESVALLES AVE
4322,126,BATHURST ST AT DUNDAS ST WEST (TORONTO WESTERN HOSPITAL)
4324,171,BATHURST ST AT LYTTON BLVD
4325,1090,GERRARD ST EAST AT GREENWOOD AVE
4326,851,LAKE SHORE GARAGE LOOP
4327,3004,PAPE AVE AT SELKIRK ST
4328,7801,HACKBERRY ST AT WOODBINE HEIGHTS BLVD
4329,2538,FINCH AVE EAST AT PHARMACY AVE
4330,914,DANFORTH AVE AT WOODBINE AVE
4331,5846,MT PLEASANT RD AT STIBBARD AVE
4332,1910,DON MILLS RD AT BEDLE AVE
4333,6932,RANEE AVE AT YORKDALE STATION
4334,7403,VARNA DR AT FLEMINGTON RD
4336,9600,NUGGET AVE AT DOVEDALE CRT WEST SIDE
4337,336,BEDFORD RD AT LOWTHER AVE
4338,8100,SIGNET DR AT KENHAR DR
4339,9930,LAWRENCE AVE EAST AT BROCKLEY DR EAST SIDE
4340,380,BIRCHMOUNT RD AT BERTRAND AVE
4341,4166,KING ST WEST AT DUFFERIN ST
4342,6824,QUEEN ST EAST AT WOODBINE AVE
4343,9343,MEADOWVALE RD LOOP AT SHEPPARD AVE EAST
4344,7306,418 SHERBOURNE ST
4345,4776,AVENUE RD AT FAIRLAWN AVE
4347,2658,OPPOSITE 455 GORDON BAKER RD
4348,5804,MT PLEASANT RD AT BLYTHWOOD RD
4349,8255,STEELES AVE WEST AT ALNESS ST
4350,5397,LAWRENCE AVE WEST AT RALPH ST EAST SIDE
4352,3867,JANE ST AT BEXLEY CRES SOUTH SIDE
4355,2555,3501 FINCH AVE EAST
4356,9468,ELLESMERE RD AT CONLINS RD
4357,9221,SENTINEL RD AT SHEPPARD AVE WEST NORTH SIDE
4359,5471,LESLIE ST AT RAVEL RD NORTH SIDE
4360,3280,ALBION RD AT SILVERSTONE DR
4362,9535,PARLIAMENT ST AT FRONT ST EAST
4363,10832,3450 MCNICOLL AVE
4364,11683,QUEEN ST EAST AT NEVILLE PARK BLVD
4365,13437,SHEPPARD AVE WEST AT WALKWAY TO NORMAN WESLEY WAY
4366,1184,JONES AVE AT DANFORTH AVE
4367,5433,LESLIE ST AT CORNING RD
4369,3869,JANE ST AT BRADLEY AVE
4370,2343,EGLINTON AVE WEST AT THE EAST MALL
4371,6811,QUEEN ST EAST AT LOCKWOOD RD
4372,3293,414 ATTWELL DR
4373,5973,OSSINGTON AVE AT HEPBOURNE ST NORTH SIDE
4374,2448,EVANS AVE AT KIPLING AVE
4375,5118,HIGH PARK AVE AT ANNETTE ST
4376,9877,BENTON RD AT LAWRENCE AVE WEST
4377,875,2681 DANFORTH AVE
4378,4122,KENNEDY RD AT SHEPPARD AVE EAST
4379,2039,DUFFERIN ST AT DAVENPORT RD
4380,14252,WARDEN AVE AT CALVERT RD
4381,7192,4725-4727 SHEPPARD AVE EAST
4382,9628,THE EAST MALL AT EVANS AVE
4383,5447,LESLIE ST AT OPPOSITE ORIOLE GO STATION NORTH SIDE
4384,8443,VICTORIA PARK AVE AT CRESCENT TOWN RD
4386,4459,MANSE RD AT DEANSCROFT SQ NORTH SIDE
4388,10523,ELLESMERE RD AT MEADOWVALE RD
4389,178,BATHURST ST AT NASSAU ST (TORONTO WESTERN HOSPITAL)
4390,13675,ADELAIDE ST EAST AT PRINCESS ST
4391,4725,WYNFORD DR AT GERVAIS DR
4392,8904,WILSON HEIGHTS BLVD AT SHEPPARD AVE WEST
4393,966,DONLANDS AVE AT MORTIMER AVE
4394,12795,SPADINA RD AT EGLINTON AVE WEST
4395,4011,KEELE ST AT MAPLE LEAF DR
4396,2092,DUFFERIN ST AT SPRINGHURST AVE
4397,11132,WINGOLD AVE AT DUFFERIN ST WEST SIDE
4398,9202,HEATHROW DR AT DATCHET RD
4400,260,BAY ST AT QUEEN ST WEST
4401,5852,125 NORFINCH DR
4402,2428,ERINDALE AVE AT BROADVIEW AVE
4404,3765,ISLINGTON AVE AT BEAUMONDE HEIGHTS DR SOUTH SIDE
4405,3367,BRIMLEY RD AT ST CLAIR AVE EAST SOUTH SIDE
4406,9591,MCLEVIN AVE AT HUPFIELD TRAIL
4407,5541,261 MAPLE LEAF DR
4408,206,BATHURST ST AT STEELES AVE WEST NORTH SIDE
4409,12030,MCNICOLL AVE AT HUTCHCROFT AVE
4410,1051,ELLESMERE RD AT ORTON PARK RD
4411,1465,QUEENS QUAY WEST AT BAY ST EAST SIDE
4412,8812,WILLOWDALE AVE AT NEWTON DR
4413,11794,QUEEN ST WEST AT YORK ST
4414,1121,GERRARD ST EAST AT GOLFVIEW AVE
4415,4511,OLD WESTON RD AT TURNBERRY AVE
4418,600,BLOOR ST WEST AT YONGE ST
4419,9460,LUMSDEN AVE AT BARRINGTON AVE
4420,2360,EGLINTON AVE WEST AT HENNING AVE
4421,7681,ELLESMERE RD AT BIRKDALE RD
4423,3874,JANE ST AT CORNELL AVE
4424,6426,HUNTINGWOOD DR AT BELGREEN AVE WEST SIDE
4425,6821,QUEEN ST EAST AT WINEVA AVE
4426,8267,STEELES AVE WEST AT CONLEY ST
4427,2129,DUNDAS ST EAST AT SACKVILLE ST
4428,4012,KEELE ST AT MILFORD AVE
4430,31,ANNETTE ST AT HIGH PARK AVE
4431,5027,DUNDAS ST WEST AT SCARLETT RD
4432,641,BRIMLEY RD AT DEERFIELD RD
4433,5020,DUNDAS ST WEST AT OLD DUNDAS ST
4434,7386,VAN HORNE AVE AT EDMONTON DR
4436,8527,WARDEN AVE AT APARTMENTS (SOUTH OF FINCH)
4437,244,BAY ST AT ELM ST
4439,13362,FLEET ST AT BATHURST ST WEST SIDE
4441,4538,830 PROGRESS AVE
4442,8653,WESTHUMBER BLVD AT DELSING DR EAST SIDE
4443,1114,GERRARD ST EAST AT BEATON AVE
4444,3524,DUNDAS ST WEST AT ST JOHNS RD
4445,1329,MIDLAND AVE AT ST CLAIR AVE EAST
4446,9421,BATHURST ST AT CLARK AVE
4447,4823,BRIMLEY RD AT HEATHER RD
4448,6025,ROGERS RD AT GLENHOLME AVE
4449,8262,STEELES AVE WEST AT CACTUS AVE
4450,5624,MARTIN GROVE RD AT LEXINGTON AVE
4451,6107,ST CLAIR AVE EAST AT GLENBURN AVE
4452,9402,EVANS AVE AT GARROCH PL
4453,3144,TRETHEWEY DR AT JANE ST EAST SIDE
4454,9694,CLONMORE DR AT QUEENSBURY AVE WEST SIDE
4455,8155,ST CLAIR AVE WEST AT CALEDONIA PARK RD
4456,3056,QUEEN ST EAST AT LESLIE ST
4457,5207,1325 LANSDOWNE AVE
4458,2951,MORNINGSIDE AVE AT KINGSTON RD
4460,2787,KINGSTON RD AT MUIR DR WEST SIDE
4461,7693,ELLESMERE RD AT KENNEDY RD
4462,5013,DUNDAS ST WEST AT DUNBLOOR RD EAST SIDE
4464,427,BIRCHMOUNT RD AT IVY BUSH AVE NORTH SIDE
4465,7719,ELLESMERE RD AT WARDEN AVE
4466,6492,KINGSTON RD AT MILITARY TRAIL
4468,6550,MARLEE AVE AT ROSELAWN AVE
4469,5606,MARTIN GROVE RD AT DEWITT RD
4470,4782,1451 AVENE RD (HAVERGAL COLLEGE)
4471,9162,LESLIE ST AT OLD CUMMER AVE
4472,13347,SOUTH SERVICE RD AT TRANSWAY
4473,921,DANFORTH AVE AT EASTWOOD AVE EAST SIDE
4474,982,DUFFERIN ST AT RANEE AVE NORTH SIDE
4475,4281,KIPLING AVE AT BEACONHILL RD
4476,1887,DAWES RD AT DANFORTH AVE
4477,4376,KIPLING AVE AT ST ANDREWS BLVD
4478,4124,KENNEDY RD AT SHROPSHIRE DR SOUTH SIDE
4479,8019,PARKVIEW HILL CRES AT ASPEN AVE (SOUTH)
4480,2826,23 LESMILL RD
4481,9295,INTERNATIONAL BLVD AT VOYAGER CRT SOUTH
4482,6027,ROGERS RD AT NAIRN AVE WEST SIDE
4483,279,BAYVIEW AVE AT THE BRIDLE PATH
4484,7233,SHEPPARD AVE EAST AT REAN DR
4485,5671,MCCOWAN RD AT HURONIA GATE
4486,5542,MAPLE LEAF DR AT BOURDON AVE
4487,6184,THE WESTWAY AT CALLOWHILL DR
4488,12173,LA ROSE AVE AT ARCADE DR
4489,11545,CROW TRAIL AT HORSELEY HILL DR
4490,2306,EGLINTON AVE EAST AT ROSEMOUNT DR
4491,2141,DUNDAS ST WEST AT BATHURST ST (TORONTO WESTERN HOSPITAL)
4492,4300,KIPLING AVE AT CLEMENT RD
4493,12172,LA ROSE AVE AT TIMOTHY CRT
4495,6799,PRITCHARD AVE AT MOULD AVE
4496,91,BATHURST ST AT BANNOCKBURN AVE
4497,3635,GATEWAY BLVD (SOUTH SIDE) AT DON MILLS RD EAST SIDE
4499,881,DANFORTH AVE AT CHESTER AVE
4501,7770,201 GARYRAY DR
4502,8157,ST CLAIR AVE WEST AT CHRISTIE ST
4503,8101,SIGNET DR AT ORMONT DR
4504,2369,EGLINTON AVE WEST AT KEELE ST/TRETHEWEY DR
4505,5937,OCONNOR DR AT SUNRISE AVE
4506,7935,LAWSON RD AT WICHEY RD
4507,4944,DANFORTH RD AT GLENSHEPHARD DR (EAST) EAST SIDE
4508,8549,WARDEN AVE AT CLONMORE DR
4509,4010,KEELE ST AT MAPLE LEAF DR
4510,2666,GRANDRAVINE DR AT GAMBELLO CRES
4511,4875,CHURCH ST AT GEORGE ST
4512,8646,WELLESWORTH DR AT CLUMBER RD SOUTH SIDE
4513,2845,HUMBERLINE LOOP AT ALBION RD
4514,6827,QUEEN ST WEST AT BATHURST ST
4515,6402,GLEN RD AT HIGHLAND AVE
4516,7763,THE POND RD AT SENTINEL RD WEST SIDE
4517,10676,8150 SHEPPARD AVE EAST
4518,9373,CHRISTIE ST AT BENSON AVE
4519,7307,433 SHERBOURNE ST
4520,2582,FINCH AVE WEST AT ALNESS ST
4521,3893,JANE ST AT FIRGROVE CRES (SOUTH) SOUTH SIDE
4522,2687,GUILDWOOD PKWY AT ROWATSON RD EAST SIDE
4523,5379,LAWRENCE AVE WEST AT JANE ST
4524,8651,WELLESWORTH DR AT RANGOON RD
4525,3416,OPPOSITE 340 CHAPLIN CRES
4526,7106,SCHOLFIELD AVE AT MACLENNAN AVE WEST SIDE
4527,853,545 COMMISSIONERS ST EAST SIDE
4529,4068,879 KENNEDY RD
4530,216,BATHURST ST AT WARWICK AVE
4531,7755,FIFESHIRE RD AT CALDY CRT NORTH SIDE
4533,8561,WARDEN AVE AT ELLESMERE RD
4534,11289,HUMBERWOOD BLVD LOOP AT VIEW GREEN CRES
4535,689,BURNHAMTHORPE RD AT SILVER SHADOW PATH
4536,5328,LAWRENCE AVE EAST AT VICTORIA PARK AVE
4537,3584,FINCH AVE WEST AT CARNEY RD
4538,1153,HOWARD PARK AVE AT PARKSIDE DR
4539,10758,LESLIE ST AT LESMILL RD SOUTH SIDE
4540,2883,MCNICOLL AVE AT CLANSMAN BLVD
4541,10766,DOVERCOURT RD AT DUPONT ST
4543,3508,DUNDAS ST WEST AT KEELE ST
4544,4117,KENNEDY RD AT RANSTONE GARDENS
4545,11169,THE ESPLANADE AT LOWER JARVIS ST
4546,11584,MIMICO AVE AT LAKE SHORE BLVD WEST WEST SIDE
4547,6754,PHARMACY AVE AT STEELES AVE EAST
4548,2695,HIGHVIEW AVE AT BIRCHMOUNT RD
4549,8184,ST CLAIR AVE WEST AT SPADINA RD
4550,10800,YONGE ST AT MERTON ST
4551,2166,DUNDAS ST WEST AT GRACE ST
4552,6658,PHARMACY AVE AT ALBION AVE
4553,2237,EGLINTON AVE EAST AT BARBADOS BLVD
4554,9407,1800 THE QUEENSWAY
4555,11566,THISTLE DOWN BLVD AT ALBION RD EAST SIDE
4556,13342,KENNEDY RD AT HAVENDALE RD
4557,2157,DUNDAS ST WEST AT DENISON AVE
4558,1554,ST CLAIR AVE EAST AT BIRCHMOUNT RD WEST SIDE
4559,6389,FLEMINGTON RD AT VARNA DR
4560,8105,SLOANE AVE AT EGLINTON AVE EAST
4561,8544,WARDEN AVE AT CANADIAN RD NORTH SIDE
4562,11565,80 DYNAMIC DR
4563,1304,MCCOWAN RD AT KINGSTON RD
4564,3585,FINCH AVE WEST AT CLARKHILL ST
4565,454,BIRCHMOUNT RD AT STALEY TERR
4567,13660,MARKHAM RD AT ROBINSON ST SOUTH SIDE
4568,4167,KING ST WEST AT DUFFERIN ST
4569,556,2500 BLOOR ST WEST
4573,11949,SEWELLS RD AT NEILSON RD
4574,2996,PAPE AVE AT HOPEDALE AVE WEST SIDE
4575,1082,GERRARD ST EAST AT BROADVIEW AVE
4576,3227,YONGE ST AT GLOUCESTER ST
4577,14058,KINGSTON RD AT QUEEN ST EAST
4578,9605,1095 BELLAMY RD NORTH
4579,7419,VICTORIA PARK AVE AT PATRICK BLVD NORTH SIDE
4580,2988,OVERLEA BLVD AT EAST YORK TOWN CENTRE (EAST SIDE)
4581,4859,CARLAW AVE AT RIVERDALE AVE
4582,8237,STEELES AVE EAST AT TOWNSEND RD
4583,2256,EGLINTON AVE EAST AT CEDAR DR
4584,3070,QUEEN ST EAST AT SHERBOURNE ST
4585,4130,KENNEDY RD AT TROJAN GATE
4586,3361,BRIMLEY RD AT KINGSTON RD NORTH SIDE
4587,8335,SWEENEY DR AT GRETNA AVE WEST SIDE
4588,3169,THE WEST MALL AT SHERWAY DR (TRILLIUM HEALTH CTR SOUTH STOP)
4589,11928,PROMENADE TERMINAL AT PROMENADE CIR (MALL NORTH ENTRANCE)
4590,1980,DON MILLS RD AT YORK MILLS RD
4591,11786,PARKSIDE DR AT THE QUEENSWAY
4594,13907,OASIS BLVD AT SEASONS DR
4595,8037,PORT UNION RD AT RAVINE PARK CRES SOUTH SIDE
4596,1970,DON MILLS RD AT SHEPPARD AVE EAST
4597,8821,WILLOWDALE AVE AT REVCOE DR
4598,10158,QUEEN ST EAST AT SILVER BIRCH AVE
4599,10434,PARK ST AT MIDLAND AVE
4600,913,DANFORTH AVE AT WESTLAKE AVE
4601,7022,ROYAL YORK RD AT THE QUEENSWAY
4602,13698,327 DIXON RD
4603,13960,LYNEDOCK CRES AT CLIMANS RD
4604,7679,ELLESMERE RD AT BIRCHMOUNT RD WEST SIDE
4605,9868,2 SHEFFIELD ST
4607,2765,KENNEDY RD AT SUMMER DR SOUTH SIDE
4608,6680,PHARMACY AVE AT COLLINGSBROOK BLVD
4609,10435,MCCOWAN RD AT RAYMERVILLE DR (SOUTH)
4610,229,BATHURST ST AT YORKVIEW DR SOUTH SIDE
4611,5666,MCCOWAN RD AT ELLESMERE RD SOUTH SIDE
4612,9630,COSBURN AVE AT WOODMOUNT AVE
4613,1841,347 DANFORTH RD
4614,5739,MIDLAND AVE AT RURAL AVE
4615,554,BLOOR ST WEST AT MONTROSE AVE
4616,9638,BRIMLEY RD AT SKAGWAY AVE
4617,9289,DREWRY AVE AT NORWIN ST
4619,12050,MCNICOLL AVE AT WHITE HEATHER BLVD
4620,6427,HUNTINGWOOD DR AT BIRCHMOUNT RD
4621,931,DAVENPORT RD AT BRACONDALE HILL RD
4622,7849,HOSKIN AVE AT ST GEORGE ST
4623,4904,COXWELL AVE AT GLEBEHOLME BLVD
4624,4923,CULFORD RD AT FLAMBOROUGH DR
4625,8088,SENTINEL RD AT LAMBERTON BLVD
4626,469,BIRCHMOUNT RD AT WINTERMUTE BLVD
4627,8691,3034 WESTON RD
4629,8619,WARDEN AVE AT WAYNE AVE
4631,12174,LA ROSE AVE AT SCARLETT RD
4632,8790,WILLOWDALE AVE AT ABITIBI AVE
4634,7855,HUMBER COLLEGE BLVD AT WESTMORE DR EAST SIDE (WILLIAM OSLER)
4635,5256,LAWRENCE AVE EAST AT CURLEW DR WEST SIDE
4636,5614,MARTIN GROVE RD AT ENTERPRISE RD
4637,9448,DONLANDS AVE AT PAPE AVE EAST SIDE
4638,816,COLLEGE ST AT BORDEN ST
4639,7389,VAN HORNE AVE AT HOUSTON CRES (WEST) WEST SIDE
4640,1803,CUMMER AVE AT BAYVIEW AVE
4641,11553,780 TAPSCOTT RD
4642,2688,GUILDWOOD PKWY AT ROWATSON RD
4643,12145,PORTLAND ST AT ROYAL YORK RD
4644,1797,COXWELL AVE AT ROBBINS AVE
4645,6450,HUNTINGWOOD DR AT KENNEDY RD
4646,8958,YONGE ST AT BERWICK AVE
4647,8862,WILSON AVE AT JANE ST
4648,4417,LAWRENCE AVE EAST AT FLERIMAC RD
4650,1117,GERRARD ST EAST AT COXWELL AVE
4651,904,DANFORTH AVE AT PAPE AVE
4652,6323,422 CONSUMERS RD
4653,4659,TAPSCOTT RD AT FINCH AVE EAST
4654,4226,KINGSTON RD AT GALLOWAY RD
4655,9222,SENTINEL RD AT FREDRICK MOWAT LANE
4656,4273,KIPLING AVE AT SIX POINT RD
4657,1727,BAYVIEW AVE AT MANOR RD EAST
4658,8586,WARDEN AVE AT MANHATTAN DR
4660,7456,WOODSWORTH RD AT NORTHEY DR (EAST)
4661,8776,WESTON RD AT VICTORIA AVE WEST
4664,2099,DUFFERIN ST AT SYLVAN AVE
4665,6959,ROCKCLIFFE BLVD AT HOMER AVE NORTH SIDE
4666,3318,BEECHGROVE DR AT CORONATION DR
4667,13429,CLAIREPORT CRES (EAST) AT ALBION RD SOUTH SIDE
4668,7050,RUNNYMEDE RD AT BLOOR ST WEST
4669,2561,OPPOSITE 5600 FINCH AVE EAST
4670,5707,MIDLAND AVE AT HAVENDALE RD
4672,5392,LAWRENCE AVE WEST AT ROSEWELL AVE EAST SIDE
4673,5521,LUMSDEN AVE AT BARRINGTON AVE EAST SIDE
4674,7529,125 BERMONDSEY RD
4675,7894,KEELE ST AT JUNCTION RD
4676,3781,ISLINGTON AVE AT DUNDAS ST WEST
4677,9476,BAYVIEW AVE AT PARKVIEW AVE
4678,3682,GREENWOOD AVE AT MOUNTNOEL AVE
4679,5476,LESLIE ST AT SHEPPARD AVE EAST
4680,1230,LAWRENCE AVE EAST AT WANLESS CRES (EAST)
4681,2459,FAYWOOD BLVD AT LAURELCREST AVE
4682,2912,MIDLAND AVE AT TOWN HAVEN PL SOUTH SIDE
4683,2314,EGLINTON AVE EAST AT SWIFT DR
4684,4657,TAPSCOTT RD AT CROW TRAIL
4687,7053,RUNNYMEDE RD AT COLBECK ST NORTH SIDE
4688,1303,MCCOWAN RD AT KINGSTON RD NORTH SIDE
4689,8627,WELLESLEY ST EAST AT CHURCH ST
4690,7204,SHEPPARD AVE EAST AT LESLIE ST (NORTH YORK GENERAL HOSPITAL)
4691,4938,DANFORTH RD AT BRIMLEY RD WEST SIDE
4692,6857,QUEEN ST WEST AT TRILLER AVE
4693,1976,DON MILLS RD AT VAN HORNE AVE
4695,1468,RATHBURN RD AT BIRCHCROFT RD WEST SIDE
4696,6142,STEELES AVE EAST AT WAGGONERS WELLS LANE
4697,2305,EGLINTON AVE EAST AT REDPATH AVE
4698,9739,DUFFERIN ST AT MELBOURNE AVE
4699,7190,2025 SHEPPARD AVE EAST
4700,176,BATHURST ST AT MILNER GATE
4701,4668,114 TORYORK DR
4702,11383,MORRISH RD AT GRANTOWN AVE
4703,852,COSBURN AVE AT COXWELL AVE WEST SIDE
4704,9531,MABELLE AVE AT DUNDAS ST WEST SOUTH SIDE
4705,1122,GERRARD ST EAST AT KINGSMOUNT PARK RD
4706,6477,LOWER JARVIS ST AT QUEENS QUAY EAST NORTH SIDE
4707,2507,FINCH AVE EAST AT DUDLEY AVE
4709,1414,OCONNOR DR AT DONLANDS AVE
4710,511,BLOOR ST WEST AT THE EAST MALL
4712,13321,141 MORNINGVIEW TRAIL
4713,8573,WARDEN AVE AT HUNTINGWOOD DR
4714,5762,MORNING STAR DR AT NETHERWOOD RD
4716,6990,ROYAL YORK RD AT TENBY ST
4717,5024,DUNDAS ST WEST AT ROYAL YORK RD EAST SIDE
4718,6705,PHARMACY AVE AT FLORENS AVE
4719,7435,WASDALE CRES AT RAJAH ST EAST SIDE
4720,4267,KINGSTON RD AT WARDEN AVE
4721,730,CALEDONIA RD AT LAWRENCE AVE WEST
